mun_res,year_notif,mon_notif,cases
150010,2015,5,1
150190,2015,5,1
150210,2015,5,1
150230,2015,5,1
150270,2015,5,1
150293,2015,5,2
150307,2015,5,1
150330,2015,5,2
150420,2015,5,6
150520,2015,5,2
150613,2015,5,8
150745,2015,5,2
150795,2015,5,2
150800,2015,5,1
170030,2015,5,1
170210,2015,5,1
170380,2015,5,1
170389,2015,5,1
170550,2015,5,1
170600,2015,5,1
170755,2015,5,1
171110,2015,5,1
171330,2015,5,1
171610,2015,5,1
171630,2015,5,1
171820,2015,5,1
171886,2015,5,1
172100,2015,5,2
172210,2015,5,4
210005,2015,5,1
210043,2015,5,1
210160,2015,5,1
210170,2015,5,1
210177,2015,5,1
210203,2015,5,1
210230,2015,5,2
210232,2015,5,1
210300,2015,5,1
210325,2015,5,1
210340,2015,5,1
210455,2015,5,1
210530,2015,5,3
210630,2015,5,1
210660,2015,5,3
210675,2015,5,1
210690,2015,5,1
210820,2015,5,1
210900,2015,5,1
210945,2015,5,1
210990,2015,5,2
211120,2015,5,2
211130,2015,5,3
211220,2015,5,3
211270,2015,5,1
211400,2015,5,5
220045,2015,5,1
220220,2015,5,1
220550,2015,5,2
220635,2015,5,1
220720,2015,5,1
220750,2015,5,1
220770,2015,5,1
220780,2015,5,1
220790,2015,5,1
221062,2015,5,1
221065,2015,5,1
221100,2015,5,4
230110,2015,5,1
230190,2015,5,1
230210,2015,5,1
230230,2015,5,1
230240,2015,5,1
230250,2015,5,1
230280,2015,5,1
230370,2015,5,1
230400,2015,5,1
230440,2015,5,5
230495,2015,5,1
230540,2015,5,1
230630,2015,5,1
230640,2015,5,3
230650,2015,5,1
230765,2015,5,2
230770,2015,5,1
230837,2015,5,1
230840,2015,5,2
230920,2015,5,1
230970,2015,5,1
231060,2015,5,1
231140,2015,5,1
231170,2015,5,1
231395,2015,5,1
231400,2015,5,1
240110,2015,5,1
240310,2015,5,2
240460,2015,5,1
240800,2015,5,1
240810,2015,5,3
241120,2015,5,1
241250,2015,5,1
241335,2015,5,1
250060,2015,5,1
250370,2015,5,1
250400,2015,5,1
260010,2015,5,1
260190,2015,5,2
260392,2015,5,1
260410,2015,5,3
260775,2015,5,1
260930,2015,5,1
260990,2015,5,1
261110,2015,5,2
261220,2015,5,1
261255,2015,5,1
261260,2015,5,1
261460,2015,5,1
270160,2015,5,1
270255,2015,5,1
270720,2015,5,1
280010,2015,5,1
280030,2015,5,5
280540,2015,5,1
280580,2015,5,1
280670,2015,5,1
280710,2015,5,1
290460,2015,5,1
290515,2015,5,1
290530,2015,5,1
290590,2015,5,1
290760,2015,5,1
291080,2015,5,2
291170,2015,5,1
291240,2015,5,1
291470,2015,5,1
291950,2015,5,2
291960,2015,5,1
291980,2015,5,1
292210,2015,5,1
292303,2015,5,1
292810,2015,5,1
292905,2015,5,1
292920,2015,5,1
292925,2015,5,1
293030,2015,5,1
310170,2015,5,1
310620,2015,5,7
310670,2015,5,2
310740,2015,5,1
310860,2015,5,1
311340,2015,5,1
311860,2015,5,3
311890,2015,5,1
311940,2015,5,1
312090,2015,5,1
312410,2015,5,1
312670,2015,5,1
312770,2015,5,1
312980,2015,5,1
313120,2015,5,2
313130,2015,5,4
313170,2015,5,2
313400,2015,5,1
313470,2015,5,1
313620,2015,5,2
314290,2015,5,1
314330,2015,5,3
314930,2015,5,1
315660,2015,5,1
315670,2015,5,1
315780,2015,5,1
316210,2015,5,1
316720,2015,5,1
317040,2015,5,1
350280,2015,5,1
350650,2015,5,1
350745,2015,5,1
351440,2015,5,1
351907,2015,5,1
352250,2015,5,1
352480,2015,5,1
353340,2015,5,1
353460,2015,5,1
353870,2015,5,1
354510,2015,5,1
500270,2015,5,9
500320,2015,5,1
500390,2015,5,1
500740,2015,5,1
500769,2015,5,1
510760,2015,5,1
521350,2015,5,1
530010,2015,5,1
150020,2015,6,1
150120,2015,6,1
150130,2015,6,1
150210,2015,6,4
150270,2015,6,3
150330,2015,6,2
150420,2015,6,6
150553,2015,6,1
150613,2015,6,10
150720,2015,6,1
150800,2015,6,1
150820,2015,6,1
170105,2015,6,1
170210,2015,6,9
170370,2015,6,1
170930,2015,6,1
170950,2015,6,2
171180,2015,6,1
171488,2015,6,1
171610,2015,6,1
171750,2015,6,1
171820,2015,6,2
172020,2015,6,2
172100,2015,6,3
172120,2015,6,1
172208,2015,6,1
210005,2015,6,2
210090,2015,6,1
210120,2015,6,1
210150,2015,6,2
210160,2015,6,3
210230,2015,6,2
210300,2015,6,1
210330,2015,6,10
210340,2015,6,5
210360,2015,6,1
210380,2015,6,1
210390,2015,6,1
210500,2015,6,1
210515,2015,6,2
210530,2015,6,1
210540,2015,6,3
210670,2015,6,1
210690,2015,6,2
210770,2015,6,1
210800,2015,6,1
210820,2015,6,2
210945,2015,6,1
210950,2015,6,3
210960,2015,6,1
211020,2015,6,1
211110,2015,6,2
211120,2015,6,2
211130,2015,6,10
211150,2015,6,1
211210,2015,6,2
211220,2015,6,2
211400,2015,6,2
220040,2015,6,1
220170,2015,6,1
220200,2015,6,1
220213,2015,6,1
220550,2015,6,1
220730,2015,6,1
220770,2015,6,1
220870,2015,6,1
220880,2015,6,1
221050,2015,6,2
221100,2015,6,6
221110,2015,6,1
230050,2015,6,1
230090,2015,6,1
230120,2015,6,1
230130,2015,6,1
230160,2015,6,1
230190,2015,6,1
230210,2015,6,1
230250,2015,6,1
230260,2015,6,1
230280,2015,6,2
230300,2015,6,1
230330,2015,6,1
230370,2015,6,1
230420,2015,6,2
230428,2015,6,1
230440,2015,6,11
230470,2015,6,1
230530,2015,6,1
230640,2015,6,1
230700,2015,6,1
230765,2015,6,1
230800,2015,6,1
230810,2015,6,1
230860,2015,6,1
230960,2015,6,1
231290,2015,6,1
231335,2015,6,1
240820,2015,6,1
241220,2015,6,1
250157,2015,6,1
250440,2015,6,1
251220,2015,6,1
251398,2015,6,1
251430,2015,6,1
251690,2015,6,1
260030,2015,6,1
260190,2015,6,1
260200,2015,6,1
260392,2015,6,4
260890,2015,6,1
260930,2015,6,1
261220,2015,6,1
261247,2015,6,1
261255,2015,6,1
270030,2015,6,1
270640,2015,6,1
280030,2015,6,1
280070,2015,6,1
280120,2015,6,1
280210,2015,6,1
280480,2015,6,1
290115,2015,6,2
290323,2015,6,1
290350,2015,6,1
290475,2015,6,1
290500,2015,6,1
290590,2015,6,1
290680,2015,6,1
290720,2015,6,1
291170,2015,6,1
291240,2015,6,1
291250,2015,6,1
291300,2015,6,1
291720,2015,6,2
291840,2015,6,3
291875,2015,6,1
291915,2015,6,1
292050,2015,6,1
292320,2015,6,1
292750,2015,6,1
292840,2015,6,1
292990,2015,6,2
293030,2015,6,1
293360,2015,6,1
310260,2015,6,1
310340,2015,6,4
310620,2015,6,6
310670,2015,6,1
311610,2015,6,1
311840,2015,6,1
311860,2015,6,3
311940,2015,6,1
312650,2015,6,1
312670,2015,6,1
312770,2015,6,2
313110,2015,6,1
313130,2015,6,5
313210,2015,6,1
313330,2015,6,1
313505,2015,6,1
313510,2015,6,2
313520,2015,6,1
313620,2015,6,1
313630,2015,6,1
314330,2015,6,1
315220,2015,6,1
315650,2015,6,1
315780,2015,6,1
315960,2015,6,1
316860,2015,6,1
316935,2015,6,1
317103,2015,6,2
317150,2015,6,1
350210,2015,6,2
350600,2015,6,4
350650,2015,6,1
350790,2015,6,1
351440,2015,6,1
351580,2015,6,1
351870,2015,6,1
353740,2015,6,1
354000,2015,6,1
354510,2015,6,1
354920,2015,6,1
354990,2015,6,1
355030,2015,6,1
355710,2015,6,1
500260,2015,6,1
500270,2015,6,7
500660,2015,6,1
500710,2015,6,1
510335,2015,6,1
510760,2015,6,1
520870,2015,6,1
522108,2015,6,1
522160,2015,6,1
140070,2015,7,1
150010,2015,7,2
150020,2015,7,1
150120,2015,7,1
150190,2015,7,2
150210,2015,7,3
150270,2015,7,1
150307,2015,7,1
150330,2015,7,2
150420,2015,7,6
150470,2015,7,1
150553,2015,7,1
150613,2015,7,4
150720,2015,7,1
150795,2015,7,1
150800,2015,7,2
150810,2015,7,1
170100,2015,7,2
170210,2015,7,4
170255,2015,7,1
170389,2015,7,1
170550,2015,7,1
170700,2015,7,1
170950,2015,7,1
171330,2015,7,1
171610,2015,7,1
172010,2015,7,1
172100,2015,7,3
172110,2015,7,1
172210,2015,7,2
210005,2015,7,1
210120,2015,7,1
210125,2015,7,3
210140,2015,7,3
210150,2015,7,3
210160,2015,7,1
210190,2015,7,1
210203,2015,7,1
210230,2015,7,3
210232,2015,7,2
210280,2015,7,1
210300,2015,7,6
210330,2015,7,2
210340,2015,7,1
210360,2015,7,1
210480,2015,7,1
210520,2015,7,1
210530,2015,7,2
210750,2015,7,2
210800,2015,7,1
210820,2015,7,1
210900,2015,7,2
210955,2015,7,1
210960,2015,7,1
210990,2015,7,4
211000,2015,7,2
211020,2015,7,2
211030,2015,7,1
211130,2015,7,14
211140,2015,7,1
211150,2015,7,5
211210,2015,7,3
211220,2015,7,1
211285,2015,7,1
220020,2015,7,1
220040,2015,7,1
220050,2015,7,1
220190,2015,7,1
220200,2015,7,1
220327,2015,7,1
220465,2015,7,1
220527,2015,7,1
220605,2015,7,1
220620,2015,7,1
220750,2015,7,1
220770,2015,7,1
220790,2015,7,1
220870,2015,7,1
221000,2015,7,1
221060,2015,7,3
221100,2015,7,2
230020,2015,7,1
230100,2015,7,1
230185,2015,7,1
230240,2015,7,1
230270,2015,7,1
230280,2015,7,3
230370,2015,7,3
230393,2015,7,1
230400,2015,7,1
230420,2015,7,3
230423,2015,7,1
230435,2015,7,1
230440,2015,7,13
230450,2015,7,1
230520,2015,7,1
230523,2015,7,2
230530,2015,7,2
230640,2015,7,4
230765,2015,7,1
230840,2015,7,1
231200,2015,7,1
231220,2015,7,1
231270,2015,7,1
231290,2015,7,3
231330,2015,7,1
231350,2015,7,1
231360,2015,7,1
231410,2015,7,1
240145,2015,7,1
240660,2015,7,1
240710,2015,7,1
240810,2015,7,2
241200,2015,7,1
241335,2015,7,1
251203,2015,7,1
260200,2015,7,1
260410,2015,7,2
260515,2015,7,1
260520,2015,7,1
260930,2015,7,1
260980,2015,7,1
261110,2015,7,2
261255,2015,7,1
261390,2015,7,1
270070,2015,7,1
270680,2015,7,1
270720,2015,7,1
280030,2015,7,1
280210,2015,7,1
280240,2015,7,1
280480,2015,7,1
290300,2015,7,1
290590,2015,7,1
290600,2015,7,1
290620,2015,7,1
291080,2015,7,1
291110,2015,7,1
291220,2015,7,1
291240,2015,7,1
291300,2015,7,1
291320,2015,7,1
291370,2015,7,1
291460,2015,7,1
291470,2015,7,1
291800,2015,7,1
291840,2015,7,1
291850,2015,7,1
291900,2015,7,1
291915,2015,7,1
291920,2015,7,1
292040,2015,7,1
292320,2015,7,1
292335,2015,7,1
292925,2015,7,1
292990,2015,7,1
293020,2015,7,1
293240,2015,7,1
310340,2015,7,1
310620,2015,7,4
310650,2015,7,1
310940,2015,7,1
311860,2015,7,1
312030,2015,7,2
312770,2015,7,1
313130,2015,7,5
313210,2015,7,1
313510,2015,7,2
313580,2015,7,1
314100,2015,7,1
314330,2015,7,2
314740,2015,7,1
314930,2015,7,1
315670,2015,7,1
315700,2015,7,1
315780,2015,7,1
316950,2015,7,1
317052,2015,7,1
350010,2015,7,1
350210,2015,7,1
350600,2015,7,2
350650,2015,7,1
350770,2015,7,1
350810,2015,7,1
351440,2015,7,1
351600,2015,7,1
352600,2015,7,1
352940,2015,7,1
353460,2015,7,1
353480,2015,7,1
354340,2015,7,1
355630,2015,7,1
355710,2015,7,1
410830,2015,7,1
431800,2015,7,1
500100,2015,7,1
500270,2015,7,3
500370,2015,7,1
500490,2015,7,1
500795,2015,7,1
510360,2015,7,1
510590,2015,7,1
510610,2015,7,1
520080,2015,7,1
520495,2015,7,1
521560,2015,7,1
522108,2015,7,1
140045,2015,8,1
150010,2015,8,2
150080,2015,8,1
150120,2015,8,1
150270,2015,8,1
150276,2015,8,1
150330,2015,8,1
150405,2015,8,1
150420,2015,8,6
150445,2015,8,1
150460,2015,8,1
150470,2015,8,2
150495,2015,8,1
150613,2015,8,3
150730,2015,8,1
150800,2015,8,1
170110,2015,8,1
170130,2015,8,1
170210,2015,8,3
170255,2015,8,1
170550,2015,8,1
170820,2015,8,1
170930,2015,8,1
171320,2015,8,1
171820,2015,8,1
172100,2015,8,2
210030,2015,8,1
210047,2015,8,1
210125,2015,8,1
210140,2015,8,4
210160,2015,8,2
210190,2015,8,1
210300,2015,8,1
210330,2015,8,4
210340,2015,8,3
210455,2015,8,1
210460,2015,8,1
210480,2015,8,2
210490,2015,8,1
210510,2015,8,1
210530,2015,8,3
210570,2015,8,1
210600,2015,8,1
210660,2015,8,3
210750,2015,8,3
210780,2015,8,2
210810,2015,8,1
210910,2015,8,1
210927,2015,8,1
210960,2015,8,1
210990,2015,8,2
211000,2015,8,1
211120,2015,8,4
211130,2015,8,10
211150,2015,8,2
211210,2015,8,2
211270,2015,8,1
211400,2015,8,4
220005,2015,8,1
220120,2015,8,2
220196,2015,8,1
220200,2015,8,1
220370,2015,8,1
220390,2015,8,2
220550,2015,8,2
220620,2015,8,1
220665,2015,8,1
220700,2015,8,1
220770,2015,8,1
220790,2015,8,2
220830,2015,8,1
220987,2015,8,1
221100,2015,8,13
221130,2015,8,1
230075,2015,8,1
230190,2015,8,1
230195,2015,8,1
230230,2015,8,1
230270,2015,8,1
230280,2015,8,1
230370,2015,8,4
230393,2015,8,1
230410,2015,8,1
230420,2015,8,2
230423,2015,8,1
230435,2015,8,1
230440,2015,8,20
230450,2015,8,2
230470,2015,8,2
230590,2015,8,1
230625,2015,8,2
230630,2015,8,1
230640,2015,8,1
230730,2015,8,1
230800,2015,8,2
230810,2015,8,1
230835,2015,8,1
230840,2015,8,1
230920,2015,8,1
230960,2015,8,1
231070,2015,8,1
231160,2015,8,1
231170,2015,8,1
231290,2015,8,1
231335,2015,8,1
231410,2015,8,1
240750,2015,8,1
240810,2015,8,2
241260,2015,8,1
241420,2015,8,1
250030,2015,8,1
250400,2015,8,1
250450,2015,8,1
250890,2015,8,1
260180,2015,8,1
260200,2015,8,1
260430,2015,8,1
260515,2015,8,1
260570,2015,8,1
260930,2015,8,1
260980,2015,8,1
261255,2015,8,1
261260,2015,8,1
261390,2015,8,1
261400,2015,8,1
270050,2015,8,1
270255,2015,8,1
270640,2015,8,1
270660,2015,8,1
280120,2015,8,1
280290,2015,8,1
280340,2015,8,1
280490,2015,8,1
280660,2015,8,1
290115,2015,8,2
290210,2015,8,1
290270,2015,8,1
290390,2015,8,1
290410,2015,8,1
290440,2015,8,1
290460,2015,8,1
290570,2015,8,1
290620,2015,8,1
291085,2015,8,1
291110,2015,8,2
291300,2015,8,2
291320,2015,8,1
291440,2015,8,1
291460,2015,8,1
291480,2015,8,1
291500,2015,8,1
291800,2015,8,1
291950,2015,8,1
292050,2015,8,1
292285,2015,8,1
292595,2015,8,1
292840,2015,8,1
292925,2015,8,1
293060,2015,8,1
293240,2015,8,2
310620,2015,8,5
310650,2015,8,1
311700,2015,8,1
311750,2015,8,1
311950,2015,8,1
312140,2015,8,1
312230,2015,8,2
312410,2015,8,1
312770,2015,8,3
312960,2015,8,1
312980,2015,8,2
313120,2015,8,1
313130,2015,8,5
313505,2015,8,2
313520,2015,8,1
313560,2015,8,2
313600,2015,8,1
314270,2015,8,1
314330,2015,8,1
314710,2015,8,1
315140,2015,8,1
315450,2015,8,1
315460,2015,8,1
316210,2015,8,1
316710,2015,8,1
317090,2015,8,1
317103,2015,8,1
317120,2015,8,1
317160,2015,8,1
330380,2015,8,1
350600,2015,8,3
351880,2015,8,1
352160,2015,8,1
353540,2015,8,1
354770,2015,8,1
355130,2015,8,1
355240,2015,8,1
355510,2015,8,1
500270,2015,8,7
500320,2015,8,1
500500,2015,8,1
500740,2015,8,1
500830,2015,8,2
510760,2015,8,2
510840,2015,8,1
520110,2015,8,2
520530,2015,8,1
520870,2015,8,2
521350,2015,8,1
521880,2015,8,2
530010,2015,8,1
140070,2015,9,4
150020,2015,9,1
150120,2015,9,1
150210,2015,9,2
150276,2015,9,1
150420,2015,9,4
150460,2015,9,1
150470,2015,9,1
150613,2015,9,10
150650,2015,9,1
150720,2015,9,1
150800,2015,9,1
150808,2015,9,1
170210,2015,9,3
170220,2015,9,1
170380,2015,9,1
170550,2015,9,1
170560,2015,9,1
170700,2015,9,1
171620,2015,9,1
171630,2015,9,1
171670,2015,9,1
172020,2015,9,1
172100,2015,9,2
172120,2015,9,1
210005,2015,9,1
210140,2015,9,2
210150,2015,9,1
210160,2015,9,1
210170,2015,9,1
210232,2015,9,1
210300,2015,9,1
210310,2015,9,1
210330,2015,9,2
210340,2015,9,1
210360,2015,9,1
210390,2015,9,1
210405,2015,9,1
210420,2015,9,1
210455,2015,9,1
210480,2015,9,3
210515,2015,9,1
210520,2015,9,2
210530,2015,9,4
210570,2015,9,2
210600,2015,9,1
210660,2015,9,1
210675,2015,9,1
210690,2015,9,2
210750,2015,9,3
210780,2015,9,1
210845,2015,9,1
210890,2015,9,1
210900,2015,9,1
210960,2015,9,1
210990,2015,9,1
211000,2015,9,1
211020,2015,9,2
211110,2015,9,1
211120,2015,9,4
211130,2015,9,9
211150,2015,9,1
211210,2015,9,2
211220,2015,9,1
211250,2015,9,1
220030,2015,9,1
220040,2015,9,1
220050,2015,9,1
220080,2015,9,1
220110,2015,9,1
220120,2015,9,1
220190,2015,9,2
220196,2015,9,1
220220,2015,9,1
220410,2015,9,1
220675,2015,9,1
221100,2015,9,6
230075,2015,9,1
230100,2015,9,1
230170,2015,9,1
230190,2015,9,1
230250,2015,9,1
230350,2015,9,1
230370,2015,9,2
230400,2015,9,1
230420,2015,9,2
230435,2015,9,1
230440,2015,9,18
230550,2015,9,1
230625,2015,9,1
230630,2015,9,1
230730,2015,9,2
230770,2015,9,2
230890,2015,9,1
231120,2015,9,1
231160,2015,9,1
231170,2015,9,1
231290,2015,9,2
231335,2015,9,1
231375,2015,9,1
231395,2015,9,1
231410,2015,9,1
240120,2015,9,1
240325,2015,9,1
240810,2015,9,2
241360,2015,9,1
250370,2015,9,2
250400,2015,9,2
250480,2015,9,1
251250,2015,9,2
260180,2015,9,1
260392,2015,9,2
260410,2015,9,2
260530,2015,9,1
260875,2015,9,1
260930,2015,9,1
260990,2015,9,1
261360,2015,9,1
261420,2015,9,1
261460,2015,9,1
270255,2015,9,1
270430,2015,9,1
270630,2015,9,1
280030,2015,9,1
280060,2015,9,1
280340,2015,9,1
280420,2015,9,1
290110,2015,9,1
290210,2015,9,1
290320,2015,9,1
290390,2015,9,1
290620,2015,9,1
290689,2015,9,1
290720,2015,9,2
291130,2015,9,2
291240,2015,9,2
291310,2015,9,2
291320,2015,9,1
291440,2015,9,2
291750,2015,9,1
291770,2015,9,1
291800,2015,9,1
291840,2015,9,1
292320,2015,9,2
292335,2015,9,1
292400,2015,9,1
292740,2015,9,1
292890,2015,9,1
293020,2015,9,1
293240,2015,9,2
310340,2015,9,3
310470,2015,9,1
310620,2015,9,8
310670,2015,9,3
312670,2015,9,1
312770,2015,9,1
313130,2015,9,4
313510,2015,9,1
313520,2015,9,2
313930,2015,9,1
314230,2015,9,1
314330,2015,9,3
314470,2015,9,1
315220,2015,9,1
315460,2015,9,2
315660,2015,9,1
315780,2015,9,2
316450,2015,9,1
316870,2015,9,1
317080,2015,9,2
317103,2015,9,1
317120,2015,9,1
330010,2015,9,1
330380,2015,9,1
350580,2015,9,1
350600,2015,9,3
351440,2015,9,1
353010,2015,9,1
353250,2015,9,1
353890,2015,9,1
354150,2015,9,1
354340,2015,9,1
354780,2015,9,1
354830,2015,9,1
355030,2015,9,1
500110,2015,9,1
500230,2015,9,1
500270,2015,9,8
500370,2015,9,1
500740,2015,9,1
500830,2015,9,2
510760,2015,9,2
520490,2015,9,1
520860,2015,9,1
520870,2015,9,2
530010,2015,9,1
140010,2015,10,1
140070,2015,10,1
150010,2015,10,1
150140,2015,10,2
150200,2015,10,1
150210,2015,10,2
150240,2015,10,2
150270,2015,10,1
150276,2015,10,1
150420,2015,10,5
150470,2015,10,1
150613,2015,10,8
150720,2015,10,1
150745,2015,10,2
150812,2015,10,1
170070,2015,10,1
170210,2015,10,5
170220,2015,10,1
170550,2015,10,1
170770,2015,10,1
170950,2015,10,1
171200,2015,10,1
171380,2015,10,1
171610,2015,10,2
171670,2015,10,1
172020,2015,10,1
172100,2015,10,1
172210,2015,10,1
210020,2015,10,1
210060,2015,10,1
210120,2015,10,1
210125,2015,10,1
210160,2015,10,1
210170,2015,10,1
210230,2015,10,2
210232,2015,10,1
210300,2015,10,2
210330,2015,10,2
210350,2015,10,1
210480,2015,10,1
210515,2015,10,1
210530,2015,10,2
210540,2015,10,2
210570,2015,10,1
210663,2015,10,1
210770,2015,10,1
210900,2015,10,1
210930,2015,10,1
210950,2015,10,1
210960,2015,10,1
210990,2015,10,2
211020,2015,10,2
211065,2015,10,1
211070,2015,10,1
211107,2015,10,2
211120,2015,10,3
211130,2015,10,8
211140,2015,10,1
211210,2015,10,1
211220,2015,10,2
211223,2015,10,1
211260,2015,10,1
211270,2015,10,1
220200,2015,10,1
220220,2015,10,1
220250,2015,10,1
220370,2015,10,1
220552,2015,10,1
220580,2015,10,1
220750,2015,10,2
220770,2015,10,2
221100,2015,10,5
230030,2015,10,2
230185,2015,10,1
230200,2015,10,1
230230,2015,10,1
230260,2015,10,1
230280,2015,10,3
230320,2015,10,1
230370,2015,10,2
230420,2015,10,3
230440,2015,10,11
230450,2015,10,1
230460,2015,10,1
230640,2015,10,1
230700,2015,10,1
230720,2015,10,1
230730,2015,10,3
230770,2015,10,1
230810,2015,10,1
230830,2015,10,1
231150,2015,10,1
231160,2015,10,1
231170,2015,10,1
231290,2015,10,1
231360,2015,10,2
240800,2015,10,1
240810,2015,10,2
241200,2015,10,1
250040,2015,10,1
250420,2015,10,1
260010,2015,10,1
260180,2015,10,1
260200,2015,10,1
260220,2015,10,1
261040,2015,10,1
261090,2015,10,1
261110,2015,10,1
261160,2015,10,1
261220,2015,10,1
261260,2015,10,1
261610,2015,10,1
270200,2015,10,1
270250,2015,10,1
270255,2015,10,1
270420,2015,10,1
280030,2015,10,3
280480,2015,10,2
280650,2015,10,1
290115,2015,10,2
290280,2015,10,1
290370,2015,10,1
290390,2015,10,1
290450,2015,10,1
290530,2015,10,1
290550,2015,10,1
290910,2015,10,1
291080,2015,10,2
291110,2015,10,1
291120,2015,10,1
291170,2015,10,1
291460,2015,10,1
291470,2015,10,1
291535,2015,10,1
291720,2015,10,1
291835,2015,10,2
291840,2015,10,2
291850,2015,10,1
292150,2015,10,1
292170,2015,10,2
292205,2015,10,1
292320,2015,10,1
292360,2015,10,1
292560,2015,10,1
292905,2015,10,1
293340,2015,10,1
310020,2015,10,1
310620,2015,10,7
310650,2015,10,1
310670,2015,10,1
311300,2015,10,1
311370,2015,10,1
311750,2015,10,1
311880,2015,10,1
311910,2015,10,1
311940,2015,10,1
312090,2015,10,1
312235,2015,10,1
312670,2015,10,1
313120,2015,10,1
313130,2015,10,3
313330,2015,10,1
313400,2015,10,1
313580,2015,10,1
313835,2015,10,1
314290,2015,10,1
314330,2015,10,2
314870,2015,10,1
315460,2015,10,3
315560,2015,10,1
315780,2015,10,1
316110,2015,10,2
316550,2015,10,1
316710,2015,10,1
316720,2015,10,1
317000,2015,10,1
317020,2015,10,1
317040,2015,10,1
317103,2015,10,2
320080,2015,10,1
350650,2015,10,1
351600,2015,10,1
351630,2015,10,1
351700,2015,10,1
352600,2015,10,1
353010,2015,10,1
353310,2015,10,1
354130,2015,10,1
354150,2015,10,1
355220,2015,10,1
355645,2015,10,1
500110,2015,10,1
500270,2015,10,8
500370,2015,10,1
500540,2015,10,1
500830,2015,10,1
520110,2015,10,1
520530,2015,10,2
140070,2015,11,1
150210,2015,11,2
150293,2015,11,1
150330,2015,11,1
150420,2015,11,4
150550,2015,11,1
150613,2015,11,2
150670,2015,11,1
170210,2015,11,3
170550,2015,11,1
170555,2015,11,1
171360,2015,11,1
171488,2015,11,1
171670,2015,11,1
171700,2015,11,1
171820,2015,11,1
172100,2015,11,1
210030,2015,11,1
210120,2015,11,2
210140,2015,11,2
210170,2015,11,1
210300,2015,11,4
210330,2015,11,2
210340,2015,11,1
210360,2015,11,1
210400,2015,11,1
210409,2015,11,1
210480,2015,11,2
210690,2015,11,2
210750,2015,11,3
210780,2015,11,1
210945,2015,11,1
211020,2015,11,1
211107,2015,11,1
211110,2015,11,1
211120,2015,11,1
211130,2015,11,6
211150,2015,11,2
211153,2015,11,1
211230,2015,11,2
211270,2015,11,1
220045,2015,11,1
220190,2015,11,1
220192,2015,11,1
220510,2015,11,1
220556,2015,11,1
220800,2015,11,1
220840,2015,11,1
221100,2015,11,2
230100,2015,11,2
230125,2015,11,1
230190,2015,11,2
230200,2015,11,1
230230,2015,11,1
230250,2015,11,1
230300,2015,11,1
230310,2015,11,1
230370,2015,11,3
230400,2015,11,1
230420,2015,11,1
230428,2015,11,2
230440,2015,11,9
230470,2015,11,5
230580,2015,11,1
230630,2015,11,1
230750,2015,11,2
230765,2015,11,1
230840,2015,11,1
230945,2015,11,1
230950,2015,11,1
230960,2015,11,1
231170,2015,11,1
231375,2015,11,1
231410,2015,11,1
240360,2015,11,1
240580,2015,11,1
240750,2015,11,1
240810,2015,11,2
241410,2015,11,4
250870,2015,11,1
251550,2015,11,1
260110,2015,11,1
260290,2015,11,1
260392,2015,11,3
260875,2015,11,1
260990,2015,11,1
261110,2015,11,1
261250,2015,11,1
261630,2015,11,1
270070,2015,11,1
270430,2015,11,1
270450,2015,11,1
270470,2015,11,1
270800,2015,11,1
280030,2015,11,1
280320,2015,11,1
280590,2015,11,1
290115,2015,11,1
290300,2015,11,2
290390,2015,11,2
290530,2015,11,2
290570,2015,11,1
290710,2015,11,1
291080,2015,11,1
291110,2015,11,1
291170,2015,11,1
291240,2015,11,1
291440,2015,11,1
291460,2015,11,1
291500,2015,11,1
291770,2015,11,1
291800,2015,11,3
291820,2015,11,1
291835,2015,11,1
291840,2015,11,1
291915,2015,11,1
291950,2015,11,1
292050,2015,11,1
292080,2015,11,1
292290,2015,11,1
292335,2015,11,1
292340,2015,11,1
292575,2015,11,1
292660,2015,11,1
292720,2015,11,1
292730,2015,11,1
292740,2015,11,1
292840,2015,11,1
292925,2015,11,1
293310,2015,11,1
310340,2015,11,1
310480,2015,11,2
310620,2015,11,3
310920,2015,11,1
311270,2015,11,1
311610,2015,11,1
311860,2015,11,1
312030,2015,11,1
312090,2015,11,1
312730,2015,11,2
312770,2015,11,2
312960,2015,11,1
313130,2015,11,3
313505,2015,11,1
313510,2015,11,2
313545,2015,11,1
313580,2015,11,1
313630,2015,11,1
313930,2015,11,2
314100,2015,11,1
314270,2015,11,1
314330,2015,11,1
314655,2015,11,1
314700,2015,11,1
314710,2015,11,1
315220,2015,11,1
315460,2015,11,3
315660,2015,11,2
315780,2015,11,1
316110,2015,11,1
316260,2015,11,1
317043,2015,11,1
317103,2015,11,1
317160,2015,11,1
350210,2015,11,1
350600,2015,11,1
350650,2015,11,1
351500,2015,11,1
351780,2015,11,1
351860,2015,11,1
355030,2015,11,3
355430,2015,11,1
355710,2015,11,2
410480,2015,11,1
410690,2015,11,1
500110,2015,11,1
500270,2015,11,6
500320,2015,11,1
500660,2015,11,1
500830,2015,11,3
510180,2015,11,2
510390,2015,11,1
520790,2015,11,1
520870,2015,11,1
521310,2015,11,1
522108,2015,11,1
530010,2015,11,1
140040,2015,12,1
140047,2015,12,1
140070,2015,12,2
150020,2015,12,1
150130,2015,12,1
150190,2015,12,1
150200,2015,12,1
150270,2015,12,1
150330,2015,12,1
150460,2015,12,1
150613,2015,12,2
